stopinfo_ended;stopinfo_id;stopinfo_initialContainers;stopinfo_initialPersons;stopinfo_lane;stopinfo_loadedContainers;stopinfo_loadedPersons;stopinfo_parking;stopinfo_pos;stopinfo_started;stopinfo_type;stopinfo_unloadedContainers;stopinfo_unloadedPersons
11007.00;dongchong_taxi_44;0;0;977360507#0_0;0;0;1;1136.47;10713.00;taxi;0;0
11008.00;dongchong_taxi_45;0;0;977360507#0_0;0;0;1;1136.47;10598.00;taxi;0;0
11009.00;dongchong_taxi_49;0;0;977360507#0_0;0;0;1;1136.46;10740.00;taxi;0;0
11010.00;dongchong_taxi_51;0;0;977360507#0_0;0;0;1;1136.46;10808.00;taxi;0;0
11010.00;houshan_tricycle_58;0;0;1172895350#7_0;0;0;1;654.29;10990.00;tricycle;0;0
11011.00;dongchong_taxi_52;0;0;977360507#0_0;0;0;1;1136.46;10796.00;taxi;0;0
11011.00;houshan_tricycle_57;0;0;1172895350#7_0;0;0;1;654.27;11001.00;tricycle;0;0
11012.00;liujin_motorcycle_16;0;0;-51691749#4_0;0;0;1;143.79;11002.00;motorcycle;0;0
11012.00;dongchong_taxi_54;0;0;977360507#0_0;0;0;1;1136.47;10735.00;taxi;0;0
11013.00;dongchong_taxi_56;0;0;977360507#0_0;0;0;1;1136.46;10995.00;taxi;0;0
11014.00;dongchong_taxi_57;0;0;977360507#0_0;0;0;1;1136.46;10709.00;taxi;0;0
11015.00;dongchong_taxi_72;0;0;977360507#0_0;0;0;1;1136.46;10583.00;taxi;0;0
11015.00;houshan_motorcycle_43;0;0;1172895350#7_0;0;0;1;654.26;11005.00;motorcycle;0;0
11016.00;dongchong_taxi_74;0;0;977360507#0_0;0;0;1;1136.46;10749.00;taxi;0;0
11017.00;dongchong_taxi_75;0;0;977360507#0_0;0;0;1;1136.46;10823.00;taxi;0;0
11018.00;dongchong_motorcycle_20;0;0;977360507#0_0;0;0;1;1136.47;10954.00;motorcycle;0;0
11018.00;beigang_motorcycle_43;0;0;715792677_0;0;0;1;281.33;11008.00;motorcycle;0;0
11019.00;dongchong_motorcycle_46;0;0;977360507#0_0;0;0;1;1136.46;10925.00;motorcycle;0;0
11020.00;dongchong_motorcycle_49;0;0;977360507#0_0;0;0;1;1136.45;10965.00;motorcycle;0;0
11023.00;beigang_private_49;0;0;715792677_0;0;0;1;281.34;11013.00;private;0;0
11026.00;houshan_tricycle_60;0;0;1172895350#7_0;0;0;1;654.27;11009.00;tricycle;0;0
11027.00;dongchong_motorcycle_61;0;0;977360507#0_0;0;0;1;1136.46;10962.00;motorcycle;0;0
11030.00;houshan_tricycle_59;0;0;1172895350#7_0;0;0;1;654.28;11020.00;tricycle;0;0
11031.00;dongchong_tricycle_10;0;0;977360507#0_0;0;0;1;1136.47;10911.00;tricycle;0;0
11035.00;houshan_taxi_52;0;0;1172895350#7_0;0;0;1;654.27;11025.00;taxi;0;0
11036.00;dongchong_motorcycle_38;0;0;977360507#0_0;0;0;1;1136.47;11023.00;motorcycle;0;0
11037.00;dongchong_tricycle_12;0;0;977360507#0_0;0;0;1;1136.47;10930.00;tricycle;0;0
11052.00;dongchong_private_59;0;0;977360507#0_0;0;0;1;1136.43;11035.00;private;0;0
11053.00;dongchong_taxi_19;0;0;977360507#0_0;0;0;1;1136.47;11030.00;taxi;0;0
11054.00;dongchong_taxi_66;0;0;977360507#0_0;0;0;1;1136.44;11026.00;taxi;0;0
11055.00;dongchong_tricycle_13;0;0;977360507#0_0;0;0;1;1136.46;10915.00;tricycle;0;0
11063.00;dongchong_taxi_53;0;0;977360507#0_0;0;0;1;1136.47;11051.00;taxi;0;0
11063.00;houshan_motorcycle_61;0;0;1172895350#7_0;0;0;1;654.29;11046.00;motorcycle;0;0
11064.00;dongchong_tricycle_23;0;0;977360507#0_0;0;0;1;1136.47;10959.00;tricycle;0;0
11065.00;dongchong_tricycle_41;0;0;977360507#0_0;0;0;1;1136.47;10991.00;tricycle;0;0
11066.00;dongchong_tricycle_47;0;0;977360507#0_0;0;0;1;1136.46;11041.00;tricycle;0;0
11067.00;beibi_taxi_54;0;0;-51691749#4_0;0;0;1;143.78;11055.00;taxi;0;0
11067.00;dongchong_tricycle_50;0;0;977360507#0_0;0;0;1;1136.45;10986.00;tricycle;0;0
11068.00;dongchong_tricycle_52;0;0;977360507#0_0;0;0;1;1136.47;11046.00;tricycle;0;0
11069.00;dongchong_tricycle_72;0;0;977360507#0_0;0;0;1;1136.47;10887.00;tricycle;0;0
11069.00;houshan_tricycle_50;0;0;1172895350#7_0;0;0;1;654.28;11052.00;tricycle;0;0
11072.00;dongchong_taxi_70;0;0;977360507#0_0;0;0;1;1136.47;11062.00;taxi;0;0
11075.00;houshan_tricycle_66;0;0;1172895350#7_0;0;0;1;654.29;11057.00;tricycle;0;0
11075.00;beigang_taxi_41;0;0;715792677_0;0;0;1;281.31;11065.00;taxi;0;0
11076.00;beibi_tricycle_45;0;0;-51691749#4_0;0;0;1;143.78;11066.00;tricycle;0;0
11094.00;houshan_private_75;0;0;1172895350#7_0;0;0;1;654.29;11068.00;private;0;0
11095.00;houshan_taxi_38;0;0;1172895350#7_0;0;0;1;654.28;11074.00;taxi;0;0
11096.00;houshan_taxi_71;0;0;1172895350#7_0;0;0;1;654.29;11084.00;taxi;0;0
11107.00;jinxie_tricycle_57;0;0;977360507#0_0;0;0;1;1136.45;11097.00;tricycle;0;0
11108.00;houshan_taxi_73;0;0;1172895350#7_0;0;0;1;654.28;11062.00;taxi;0;0
11109.00;houshan_motorcycle_70;0;0;1172895350#7_0;0;0;1;654.28;11080.00;motorcycle;0;0
11110.00;houshan_motorcycle_76;0;0;1172895350#7_0;0;0;1;654.27;11089.00;motorcycle;0;0
11111.00;houshan_tricycle_37;0;0;1172895350#7_0;0;0;1;654.27;11093.00;tricycle;0;0
11112.00;houshan_tricycle_68;0;0;1172895350#7_0;0;0;1;654.28;11101.00;tricycle;0;0
11115.00;liujin_motorcycle_17;0;0;-51691749#4_0;0;0;1;143.79;11094.00;motorcycle;0;0
11119.00;houshan_taxi_76;0;0;1172895350#7_0;0;0;1;654.28;11107.00;taxi;0;0
11121.00;liujin_motorcycle_11;0;0;-51691749#4_0;0;0;1;143.79;11108.00;motorcycle;0;0
11121.00;beigang_private_55;0;0;715792677_0;0;0;1;281.34;11111.00;private;0;0
11124.00;beibi_private_51;0;0;-51691749#4_0;0;0;1;143.77;11114.00;private;0;0
11128.00;houshan_motorcycle_66;0;0;1172895350#7_0;0;0;1;654.29;11118.00;motorcycle;0;0
11133.00;beibi_private_49;0;0;-51691749#4_0;0;0;1;143.77;11120.00;private;0;0
11134.00;houshan_tricycle_32;0;0;1172895350#7_0;0;0;1;654.28;11124.00;tricycle;0;0
11136.00;beigang_tricycle_48;0;0;715792677_0;0;0;1;281.33;11126.00;tricycle;0;0
11139.00;dongchong_motorcycle_55;0;0;977360507#0_0;0;0;1;1136.47;11124.00;motorcycle;0;0
11140.00;dongchong_motorcycle_75;0;0;977360507#0_0;0;0;1;1136.46;11129.00;motorcycle;0;0
11140.00;beigang_tricycle_50;0;0;715792677_0;0;0;1;281.32;11130.00;tricycle;0;0
11141.00;houshan_taxi_77;0;0;1172895350#7_0;0;0;1;654.29;11127.00;taxi;0;0
11142.00;beibi_motorcycle_75;0;0;-51691749#4_0;0;0;1;143.78;11132.00;motorcycle;0;0
11143.00;dongchong_motorcycle_56;0;0;977360507#0_0;0;0;1;1136.47;11133.00;motorcycle;0;0
11148.00;beibi_private_53;0;0;-51691749#4_0;0;0;1;143.78;11138.00;private;0;0
11148.00;dongchong_tricycle_73;0;0;977360507#0_0;0;0;1;1136.44;11138.00;tricycle;0;0
11150.00;houshan_motorcycle_40;0;0;1172895350#7_0;0;0;1;654.29;11140.00;motorcycle;0;0
11167.00;beibi_tricycle_57;0;0;-51691749#4_0;0;0;1;143.77;11157.00;tricycle;0;0
11168.00;dongchong_tricycle_53;0;0;977360507#0_0;0;0;1;1136.46;11158.00;tricycle;0;0
11168.00;houshan_taxi_79;0;0;1172895350#7_0;0;0;1;654.27;11158.00;taxi;0;0
11172.00;dongchong_taxi_16;0;0;977360507#0_0;0;0;1;1136.45;11162.00;taxi;0;0
11190.00;houshan_private_77;0;0;1172895350#7_0;0;0;1;654.28;11177.00;private;0;0
11192.00;houshan_motorcycle_64;0;0;1172895350#7_0;0;0;1;654.28;11182.00;motorcycle;0;0
11193.00;panqian_private_0;0;0;543863877#1_0;0;0;1;210.38;11183.00;private;0;0
11195.00;houshan_motorcycle_73;0;0;1172895350#7_0;0;0;1;654.28;11185.00;motorcycle;0;0
11196.00;beigang_motorcycle_66;0;0;715792677_0;0;0;1;281.32;11181.00;motorcycle;0;0
11199.00;houshan_motorcycle_65;0;0;1172895350#7_0;0;0;1;654.29;11189.00;motorcycle;0;0
11202.00;beigang_motorcycle_48;0;0;715792677_0;0;0;1;281.34;11190.00;motorcycle;0;0
11203.00;beigang_motorcycle_71;0;0;715792677_0;0;0;1;281.33;11187.00;motorcycle;0;0
11205.00;beibi_taxi_47;0;0;-51691749#4_0;0;0;1;143.79;11191.00;taxi;0;0
11213.00;dongchong_motorcycle_17;0;0;977360507#0_0;0;0;1;1136.46;11203.00;motorcycle;0;0
11213.00;beigang_tricycle_55;0;0;715792677_0;0;0;1;281.32;11176.00;tricycle;0;0
11214.00;beibi_tricycle_72;0;0;-51691749#4_0;0;0;1;143.76;11204.00;tricycle;0;0
11218.00;beigang_private_54;0;0;715792677_0;0;0;1;281.33;11195.00;private;0;0
11219.00;beigang_taxi_52;0;0;715792677_0;0;0;1;281.33;11201.00;taxi;0;0
11220.00;beigang_tricycle_70;0;0;715792677_0;0;0;1;281.32;11208.00;tricycle;0;0
11222.00;beigang_taxi_59;0;0;715792677_0;0;0;1;281.34;11212.00;taxi;0;0
11231.00;beigang_taxi_60;0;0;715792677_0;0;0;1;281.31;11217.00;taxi;0;0
11240.00;dongchong_tricycle_51;0;0;977360507#0_0;0;0;1;1136.47;11230.00;tricycle;0;0
11241.00;beigang_private_64;0;0;715792677_0;0;0;1;281.33;11230.00;private;0;0
11250.00;beigang_private_65;0;0;715792677_0;0;0;1;281.33;11240.00;private;0;0
11257.00;houshan_taxi_78;0;0;1172895350#7_0;0;0;1;654.28;11245.00;taxi;0;0
11263.00;jinxie_private_67;0;0;977360507#0_0;0;0;1;1136.47;11250.00;private;0;0
11266.00;dongchong_taxi_18;0;0;977360507#0_0;0;0;1;1136.46;11256.00;taxi;0;0
11266.00;houshan_tricycle_55;0;0;1172895350#7_0;0;0;1;654.29;11256.00;tricycle;0;0
11272.00;dongchong_private_56;0;0;977360507#0_0;0;0;1;1136.47;11262.00;private;0;0
11288.00;beibi_taxi_53;0;0;-51691749#4_0;0;0;1;143.79;11278.00;taxi;0;0
11289.00;beigang_private_52;0;0;715792677_0;0;0;1;281.34;11279.00;private;0;0
11296.00;dongchong_private_17;0;0;977360507#0_0;0;0;1;1136.45;11286.00;private;0;0
11299.00;houshan_private_76;0;0;1172895350#7_0;0;0;1;654.28;11286.00;private;0;0
11300.00;houshan_motorcycle_54;0;0;1172895350#7_0;0;0;1;654.28;11290.00;motorcycle;0;0
11304.00;beibi_tricycle_58;0;0;-51691749#4_0;0;0;1;143.77;11294.00;tricycle;0;0
11310.00;houshan_motorcycle_51;0;0;1172895350#7_0;0;0;1;654.25;11298.00;motorcycle;0;0
11313.00;dongchong_motorcycle_58;0;0;977360507#0_0;0;0;1;1136.47;11303.00;motorcycle;0;0
11318.00;dongchong_tricycle_46;0;0;977360507#0_0;0;0;1;1136.47;11308.00;tricycle;0;0
11319.00;houshan_private_39;0;0;1172895350#7_0;0;0;1;654.29;11309.00;private;0;0
11319.00;beigang_motorcycle_54;0;0;715792677_0;0;0;1;281.33;11306.00;motorcycle;0;0
11320.00;beigang_motorcycle_60;0;0;715792677_0;0;0;1;281.32;11302.00;motorcycle;0;0
11325.00;beigang_private_57;0;0;715792677_0;0;0;1;281.33;11310.00;private;0;0
11326.00;beigang_tricycle_53;0;0;715792677_0;0;0;1;281.31;11314.00;tricycle;0;0
11328.00;beigang_taxi_61;0;0;715792677_0;0;0;1;281.32;11318.00;taxi;0;0
11343.00;beigang_taxi_58;0;0;715792677_0;0;0;1;281.33;11324.00;taxi;0;0
11344.00;houshan_taxi_40;0;0;1172895350#7_0;0;0;1;654.27;11334.00;taxi;0;0
11346.00;beigang_tricycle_60;0;0;715792677_0;0;0;1;281.33;11336.00;tricycle;0;0
11351.00;houshan_taxi_36;0;0;1172895350#7_0;0;0;1;654.29;11341.00;taxi;0;0
11352.00;beigang_taxi_70;0;0;715792677_0;0;0;1;281.34;11342.00;taxi;0;0
11356.00;beibi_tricycle_66;0;0;-51691749#4_0;0;0;1;143.78;11343.00;tricycle;0;0
11367.00;liujin_private_30;0;0;-51691749#4_0;0;0;1;143.78;11355.00;private;0;0
11372.00;liujin_motorcycle_27;0;0;-51691749#4_0;0;0;1;143.78;11362.00;motorcycle;0;0
11378.00;liujin_tricycle_14;0;0;-51691749#4_0;0;0;1;143.78;11366.00;tricycle;0;0
11382.00;jinxie_motorcycle_64;0;0;977360507#0_0;0;0;1;1136.45;11369.00;motorcycle;0;0
11383.00;dongchong_tricycle_67;0;0;977360507#0_0;0;0;1;1136.46;11373.00;tricycle;0;0
11387.00;beibi_taxi_74;0;0;-51691749#4_0;0;0;1;143.79;11377.00;taxi;0;0
11387.00;dongchong_taxi_73;0;0;977360507#0_0;0;0;1;1136.46;11377.00;taxi;0;0
11389.00;houshan_tricycle_73;0;0;1172895350#7_0;0;0;1;654.26;11379.00;tricycle;0;0
11393.00;beigang_motorcycle_65;0;0;715792677_0;0;0;1;281.34;11380.00;motorcycle;0;0
11395.00;jinxie_private_63;0;0;977360507#0_0;0;0;1;1136.46;11381.00;private;0;0
11404.00;dongchong_tricycle_33;0;0;977360507#0_0;0;0;1;1136.46;11394.00;tricycle;0;0
11406.00;beigang_tricycle_75;0;0;715792677_0;0;0;1;281.33;11376.00;tricycle;0;0
11412.00;beigang_private_58;0;0;715792677_0;0;0;1;281.32;11392.00;private;0;0
11412.00;panqian_tricycle_0;0;0;543863877#1_0;0;0;1;210.34;11401.00;tricycle;0;0
11418.00;panqian_motorcycle_0;0;0;543863877#1_0;0;0;1;210.37;11406.00;motorcycle;0;0
11424.00;beigang_tricycle_56;0;0;715792677_0;0;0;1;281.30;11401.00;tricycle;0;0
11431.00;houshan_taxi_41;0;0;1172895350#7_0;0;0;1;654.28;11421.00;taxi;0;0
11432.00;liujin_private_26;0;0;-51691749#4_0;0;0;1;143.79;11422.00;private;0;0
11432.00;panqian_private_2;0;0;543863877#1_0;0;0;1;210.37;11411.00;private;0;0
11433.00;beigang_tricycle_51;0;0;715792677_0;0;0;1;281.31;11415.00;tricycle;0;0
11433.00;panqian_taxi_1;0;0;543863877#1_0;0;0;1;210.36;11417.00;taxi;0;0
11434.00;panqian_taxi_5;0;0;543863877#1_0;0;0;1;210.36;11421.00;taxi;0;0
11440.00;panqian_taxi_2;0;0;543863877#1_0;0;0;1;210.38;11426.00;taxi;0;0
11441.00;panqian_motorcycle_1;0;0;543863877#1_0;0;0;1;210.38;11431.00;motorcycle;0;0
11443.00;beigang_tricycle_58;0;0;715792677_0;0;0;1;281.33;11420.00;tricycle;0;0
11444.00;beigang_tricycle_69;0;0;715792677_0;0;0;1;281.34;11428.00;tricycle;0;0
11449.00;panqian_private_1;0;0;543863877#1_0;0;0;1;210.36;11439.00;private;0;0
11450.00;jinxie_taxi_60;0;0;977360507#0_0;0;0;1;1136.45;11440.00;taxi;0;0
11455.00;beigang_private_67;0;0;715792677_0;0;0;1;281.34;11397.00;private;0;0
11456.00;beigang_private_69;0;0;715792677_0;0;0;1;281.34;11411.00;private;0;0
11457.00;beigang_private_70;0;0;715792677_0;0;0;1;281.33;11423.00;private;0;0
11458.00;beigang_private_75;0;0;715792677_0;0;0;1;281.34;11432.00;private;0;0
11459.00;beigang_taxi_56;0;0;715792677_0;0;0;1;281.32;11384.00;taxi;0;0
11460.00;beibi_private_73;0;0;-51691749#4_0;0;0;1;143.77;11448.00;private;0;0
11460.00;beigang_taxi_62;0;0;715792677_0;0;0;1;281.32;11405.00;taxi;0;0
11461.00;beigang_taxi_65;0;0;715792677_0;0;0;1;281.34;11389.00;taxi;0;0
11462.00;beigang_taxi_71;0;0;715792677_0;0;0;1;281.30;11442.00;taxi;0;0
11463.00;beigang_tricycle_64;0;0;715792677_0;0;0;1;281.31;11438.00;tricycle;0;0
11464.00;beigang_private_72;0;0;715792677_0;0;0;1;281.33;11454.00;private;0;0
11465.00;beigang_tricycle_67;0;0;715792677_0;0;0;1;281.33;11448.00;tricycle;0;0
11468.00;liujin_taxi_32;0;0;-51691749#4_0;0;0;1;143.79;11431.00;taxi;0;0
11469.00;beibi_tricycle_62;0;0;-51691749#4_0;0;0;1;143.78;11444.00;tricycle;0;0
11470.00;houshan_motorcycle_45;0;0;1172895350#7_0;0;0;1;654.26;11460.00;motorcycle;0;0
11474.00;liujin_tricycle_25;0;0;-51691749#4_0;0;0;1;143.78;11455.00;tricycle;0;0
11485.00;beibi_private_77;0;0;-51691749#4_0;0;0;1;143.79;11459.00;private;0;0
11486.00;liujin_private_33;0;0;-51691749#4_0;0;0;1;143.76;11467.00;private;0;0
11487.00;liujin_motorcycle_23;0;0;-51691749#4_0;0;0;1;143.79;11473.00;motorcycle;0;0
11495.00;panqian_motorcycle_2;0;0;543863877#1_0;0;0;1;210.37;11481.00;motorcycle;0;0
11497.00;liujin_private_29;0;0;-51691749#4_0;0;0;1;143.79;11480.00;private;0;0
11498.00;liujin_motorcycle_44;0;0;-51691749#4_0;0;0;1;143.79;11484.00;motorcycle;0;0
11501.00;panqian_tricycle_5;0;0;543863877#1_0;0;0;1;210.37;11484.00;tricycle;0;0
11502.00;houshan_motorcycle_68;0;0;1172895350#7_0;0;0;1;654.29;11492.00;motorcycle;0;0
11506.00;houshan_motorcycle_71;0;0;1172895350#7_0;0;0;1;654.25;11496.00;motorcycle;0;0
11509.00;beibi_private_59;0;0;-51691749#4_0;0;0;1;143.76;11496.00;private;0;0
11510.00;liujin_private_27;0;0;-51691749#4_0;0;0;1;143.78;11492.00;private;0;0
11511.00;houshan_tricycle_75;0;0;1172895350#7_0;0;0;1;654.28;11501.00;tricycle;0;0
11515.00;beigang_tricycle_62;0;0;715792677_0;0;0;1;281.33;11501.00;tricycle;0;0
11516.00;liujin_taxi_35;0;0;-51691749#4_0;0;0;1;143.79;11504.00;taxi;0;0
11516.00;panqian_motorcycle_5;0;0;543863877#1_0;0;0;1;210.37;11500.00;motorcycle;0;0
11516.00;beigang_tricycle_74;0;0;715792677_0;0;0;1;281.33;11506.00;tricycle;0;0
11518.00;liujin_taxi_24;0;0;-51691749#4_0;0;0;1;143.79;11508.00;taxi;0;0
11521.00;panqian_tricycle_3;0;0;543863877#1_0;0;0;1;210.37;11506.00;tricycle;0;0
11521.00;beigang_taxi_68;0;0;715792677_0;0;0;1;281.34;11497.00;taxi;0;0
11522.00;beigang_taxi_72;0;0;715792677_0;0;0;1;281.33;11491.00;taxi;0;0
11523.00;beigang_taxi_74;0;0;715792677_0;0;0;1;281.34;11486.00;taxi;0;0
11524.00;beigang_private_78;0;0;715792677_0;0;0;1;281.34;11514.00;private;0;0
11525.00;beigang_motorcycle_77;0;0;715792677_0;0;0;1;281.33;11510.00;motorcycle;0;0
11526.00;panqian_private_3;0;0;543863877#1_0;0;0;1;210.36;11472.00;private;0;0
11527.00;panqian_private_4;0;0;543863877#1_0;0;0;1;210.37;11457.00;private;0;0
11528.00;panqian_private_6;0;0;543863877#1_0;0;0;1;210.37;11467.00;private;0;0
11529.00;panqian_private_7;0;0;543863877#1_0;0;0;1;210.38;11489.00;private;0;0
11530.00;panqian_private_9;0;0;543863877#1_0;0;0;1;210.36;11515.00;private;0;0
11530.00;beigang_tricycle_77;0;0;715792677_0;0;0;1;281.33;11520.00;tricycle;0;0
11531.00;panqian_taxi_4;0;0;543863877#1_0;0;0;1;210.37;11462.00;taxi;0;0
11532.00;panqian_taxi_6;0;0;543863877#1_0;0;0;1;210.38;11520.00;taxi;0;0
11533.00;panqian_tricycle_1;0;0;543863877#1_0;0;0;1;210.37;11512.00;tricycle;0;0
11534.00;liujin_taxi_22;0;0;-51691749#4_0;0;0;1;143.76;11515.00;taxi;0;0
11534.00;dongchong_motorcycle_19;0;0;977360507#0_0;0;0;1;1136.46;11518.00;motorcycle;0;0
11535.00;beibi_tricycle_71;0;0;-51691749#4_0;0;0;1;143.79;11524.00;tricycle;0;0
11535.00;houshan_tricycle_56;0;0;1172895350#7_0;0;0;1;654.29;11525.00;tricycle;0;0
11537.00;houshan_motorcycle_60;0;0;1172895350#7_0;0;0;1;654.28;11527.00;motorcycle;0;0
11538.00;liujin_motorcycle_22;0;0;-51691749#4_0;0;0;1;143.77;11528.00;motorcycle;0;0
11543.00;beibi_motorcycle_71;0;0;-51691749#4_0;0;0;1;143.76;11533.00;motorcycle;0;0
11544.00;panqian_motorcycle_7;0;0;543863877#1_0;0;0;1;210.36;11525.00;motorcycle;0;0
11548.00;panqian_motorcycle_4;0;0;543863877#1_0;0;0;1;210.38;11536.00;motorcycle;0;0
11550.00;dongchong_private_33;0;0;977360507#0_0;0;0;1;1136.47;11533.00;private;0;0
11551.00;dongchong_tricycle_18;0;0;977360507#0_0;0;0;1;1136.46;11538.00;tricycle;0;0
11552.00;dongchong_tricycle_31;0;0;977360507#0_0;0;0;1;1136.46;11523.00;tricycle;0;0
11553.00;dongchong_tricycle_74;0;0;977360507#0_0;0;0;1;1136.46;11529.00;tricycle;0;0
11554.00;dongchong_tricycle_24;0;0;977360507#0_0;0;0;1;1136.47;11544.00;tricycle;0;0
11559.00;dongchong_tricycle_16;0;0;977360507#0_0;0;0;1;1136.46;11549.00;tricycle;0;0
11559.00;houshan_private_61;0;0;1172895350#7_0;0;0;1;654.28;11547.00;private;0;0
11559.00;beigang_tricycle_76;0;0;715792677_0;0;0;1;281.34;11543.00;tricycle;0;0
11560.00;beigang_tricycle_79;0;0;715792677_0;0;0;1;281.33;11547.00;tricycle;0;0
11561.00;panqian_motorcycle_6;0;0;543863877#1_0;0;0;1;210.37;11540.00;motorcycle;0;0
11562.00;houshan_taxi_65;0;0;1172895350#7_0;0;0;1;654.27;11552.00;taxi;0;0
11563.00;beigang_private_79;0;0;715792677_0;0;0;1;281.33;11553.00;private;0;0
11567.00;panqian_private_8;0;0;543863877#1_0;0;0;1;210.38;11552.00;private;0;0
11568.00;houshan_tricycle_62;0;0;1172895350#7_0;0;0;1;654.27;11558.00;tricycle;0;0
11568.00;beigang_tricycle_73;0;0;715792677_0;0;0;1;281.34;11558.00;tricycle;0;0
11569.00;liujin_taxi_28;0;0;-51691749#4_0;0;0;1;143.79;11553.00;taxi;0;0
11570.00;liujin_tricycle_15;0;0;-51691749#4_0;0;0;1;143.79;11550.00;tricycle;0;0
11572.00;panqian_private_5;0;0;543863877#1_0;0;0;1;210.37;11560.00;private;0;0
11573.00;panqian_taxi_7;0;0;543863877#1_0;0;0;1;210.38;11543.00;taxi;0;0
11574.00;liujin_motorcycle_24;0;0;-51691749#4_0;0;0;1;143.79;11564.00;motorcycle;0;0
11574.00;panqian_taxi_8;0;0;543863877#1_0;0;0;1;210.36;11494.00;taxi;0;0
11575.00;panqian_taxi_9;0;0;543863877#1_0;0;0;1;210.37;11477.00;taxi;0;0
11576.00;panqian_private_10;0;0;543863877#1_0;0;0;1;210.38;11566.00;private;0;0
11577.00;panqian_taxi_10;0;0;543863877#1_0;0;0;1;210.35;11547.00;taxi;0;0
11578.00;liujin_taxi_26;0;0;-51691749#4_0;0;0;1;143.79;11568.00;taxi;0;0
11578.00;panqian_tricycle_4;0;0;543863877#1_0;0;0;1;210.38;11556.00;tricycle;0;0
11581.00;panqian_tricycle_2;0;0;543863877#1_0;0;0;1;210.36;11571.00;tricycle;0;0
11596.00;liujin_motorcycle_21;0;0;-51691749#4_0;0;0;1;143.78;11584.00;motorcycle;0;0
11598.00;liujin_taxi_29;0;0;-51691749#4_0;0;0;1;143.79;11588.00;taxi;0;0
11602.00;liujin_tricycle_12;0;0;-51691749#4_0;0;0;1;143.79;11592.00;tricycle;0;0
11602.00;dongchong_motorcycle_77;0;0;977360507#0_0;0;0;1;1136.46;11591.00;motorcycle;0;0
11605.00;liujin_private_28;0;0;-51691749#4_0;0;0;1;143.78;11595.00;private;0;0
11608.00;panqian_motorcycle_8;0;0;543863877#1_0;0;0;1;210.38;11586.00;motorcycle;0;0
11612.00;houshan_private_36;0;0;1172895350#7_0;0;0;1;654.27;11599.00;private;0;0
11613.00;panqian_tricycle_8;0;0;543863877#1_0;0;0;1;210.36;11591.00;tricycle;0;0
11619.00;panqian_tricycle_9;0;0;543863877#1_0;0;0;1;210.37;11596.00;tricycle;0;0
11622.00;dongchong_tricycle_61;0;0;977360507#0_0;0;0;1;1136.44;11611.00;tricycle;0;0
11624.00;panqian_tricycle_10;0;0;543863877#1_0;0;0;1;210.36;11601.00;tricycle;0;0
11628.00;houshan_motorcycle_75;0;0;1172895350#7_0;0;0;1;654.29;11611.00;motorcycle;0;0
11629.00;panqian_motorcycle_11;0;0;543863877#1_0;0;0;1;210.37;11618.00;motorcycle;0;0
11630.00;liujin_tricycle_21;0;0;-51691749#4_0;0;0;1;143.79;11620.00;tricycle;0;0
11638.00;liujin_taxi_20;0;0;-51691749#4_0;0;0;1;143.79;11623.00;taxi;0;0
11638.00;beigang_private_74;0;0;715792677_0;0;0;1;281.34;11628.00;private;0;0
11639.00;beibi_tricycle_60;0;0;-51691749#4_0;0;0;1;143.77;11627.00;tricycle;0;0
11639.00;dongchong_tricycle_57;0;0;977360507#0_0;0;0;1;1136.47;11628.00;tricycle;0;0
11644.00;houshan_motorcycle_41;0;0;1172895350#7_0;0;0;1;654.28;11623.00;motorcycle;0;0
11647.00;panqian_motorcycle_14;0;0;543863877#1_0;0;0;1;210.38;11634.00;motorcycle;0;0
11648.00;houshan_motorcycle_56;0;0;1172895350#7_0;0;0;1;654.29;11632.00;motorcycle;0;0
11652.00;liujin_motorcycle_26;0;0;-51691749#4_0;0;0;1;143.79;11637.00;motorcycle;0;0
11652.00;panqian_motorcycle_15;0;0;543863877#1_0;0;0;1;210.38;11636.00;motorcycle;0;0
11653.00;houshan_private_49;0;0;1172895350#7_0;0;0;1;654.29;11643.00;private;0;0
11654.00;houshan_private_79;0;0;1172895350#7_0;0;0;1;654.28;11627.00;private;0;0
11655.00;houshan_tricycle_76;0;0;1172895350#7_0;0;0;1;654.27;11637.00;tricycle;0;0
11656.00;beibi_tricycle_77;0;0;-51691749#4_0;0;0;1;143.79;11646.00;tricycle;0;0
11657.00;houshan_private_47;0;0;1172895350#7_0;0;0;1;654.28;11647.00;private;0;0
11658.00;panqian_tricycle_13;0;0;543863877#1_0;0;0;1;210.37;11641.00;tricycle;0;0
11663.00;liujin_private_35;0;0;-51691749#4_0;0;0;1;143.78;11651.00;private;0;0
11668.00;dongchong_taxi_21;0;0;977360507#0_0;0;0;1;1136.46;11621.00;taxi;0;0
11669.00;dongchong_tricycle_34;0;0;977360507#0_0;0;0;1;1136.46;11654.00;tricycle;0;0
11669.00;houshan_tricycle_61;0;0;1172895350#7_0;0;0;1;654.27;11652.00;tricycle;0;0
11672.00;beibi_taxi_78;0;0;-51691749#4_0;0;0;1;143.79;11662.00;taxi;0;0
11673.00;dongchong_tricycle_35;0;0;977360507#0_0;0;0;1;1136.46;11658.00;tricycle;0;0
11674.00;houshan_tricycle_72;0;0;1172895350#7_0;0;0;1;654.29;11664.00;tricycle;0;0
