id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
wuqu_private43,203.0,778098717#0_0,5.1,0.0,203.0,23407.0,544267905#1_0,20.94,1.93,23204.0,241092.98,1299.0,73.0,354.0,5629.35,2.0,tripinfo_wuqu_private43 routing_wuqu_private43,private,1.01,
wuqu_private44,206.0,778098717#0_0,5.1,0.0,206.0,23402.0,544267905#1_0,20.94,2.49,23196.0,241094.03,1502.0,81.0,467.0,5883.47,2.0,tripinfo_wuqu_private44 routing_wuqu_private44,private,1.03,
wuqu_private45,209.0,778098717#0_0,5.1,0.0,209.0,23400.0,544267905#1_0,20.94,1.61,23191.0,241094.58,1613.0,86.0,522.0,7288.26,2.0,tripinfo_wuqu_private45 routing_wuqu_private45,private,1.13,
wuqu_private46,212.0,778098717#0_0,5.1,0.0,212.0,23683.0,544267905#1_0,20.94,1.85,23471.0,241093.39,1474.0,71.0,494.0,5904.44,2.0,tripinfo_wuqu_private46 routing_wuqu_private46,private,1.02,
wuqu_private47,215.0,778098717#0_0,5.1,0.0,215.0,23687.0,544267905#1_0,20.94,2.37,23472.0,241094.06,1362.0,74.0,405.0,5401.77,2.0,tripinfo_wuqu_private47 routing_wuqu_private47,private,0.99,
wuqu_private48,218.0,778098717#0_0,5.1,0.0,218.0,23684.0,544267905#1_0,20.94,1.6,23466.0,241093.31,1540.0,81.0,527.0,6405.14,2.0,tripinfo_wuqu_private48 routing_wuqu_private48,private,1.05,
wuqu_private49,221.0,778098717#0_0,5.1,0.0,221.0,23789.0,544267905#1_0,20.94,2.48,23568.0,241094.91,1359.0,72.0,427.0,5323.47,2.0,tripinfo_wuqu_private49 routing_wuqu_private49,private,0.98,
wuqu_private5,89.0,778098717#0_0,5.1,0.0,89.0,21524.0,544267905#1_0,20.94,1.99,21435.0,241093.92,797.0,45.0,380.0,5438.25,2.0,tripinfo_wuqu_private5 routing_wuqu_private5,private,1.12,
wuqu_private6,92.0,778098717#0_0,5.1,0.0,92.0,22211.0,544267905#1_0,20.94,1.5,22119.0,241094.52,662.0,51.0,341.0,3821.59,2.0,tripinfo_wuqu_private6 routing_wuqu_private6,private,0.97,
wuqu_private7,95.0,778098717#0_0,5.1,0.0,95.0,22761.0,544267905#1_0,20.94,2.46,22666.0,241094.5,798.0,50.0,338.0,3508.41,2.0,tripinfo_wuqu_private7 routing_wuqu_private7,private,0.93,
wuqu_private8,98.0,778098717#0_0,5.1,0.0,98.0,22085.0,544267905#1_0,20.94,1.77,21987.0,241094.26,885.0,46.0,548.0,5718.68,2.0,tripinfo_wuqu_private8 routing_wuqu_private8,private,1.11,
wuqu_private9,101.0,778098717#0_0,5.1,0.0,101.0,22786.0,544267905#1_0,20.94,2.37,22685.0,240682.99,421.0,37.0,179.0,2529.75,1.0,tripinfo_wuqu_private9 routing_wuqu_private9,private,0.87,
wuqu_taxi0,224.0,778098717#0_0,5.1,0.0,224.0,23725.0,544267905#1_0,20.94,2.05,23501.0,241093.64,1329.0,80.0,380.0,5291.97,2.0,tripinfo_wuqu_taxi0 routing_wuqu_taxi0,taxi,0.98,
wuqu_taxi1,227.0,778098717#0_0,5.1,0.0,227.0,24058.0,544267905#1_0,20.94,2.4,23831.0,241094.4,1227.0,86.0,314.0,4697.42,2.0,tripinfo_wuqu_taxi1 routing_wuqu_taxi1,taxi,0.93,
wuqu_taxi10,254.0,778098717#0_0,5.1,0.0,254.0,23852.0,544267905#1_0,20.94,1.5,23598.0,241094.21,1353.0,80.0,429.0,6033.91,2.0,tripinfo_wuqu_taxi10 routing_wuqu_taxi10,taxi,1.02,
wuqu_taxi11,257.0,778098717#0_0,5.1,0.0,257.0,23984.0,544267905#1_0,20.94,2.08,23727.0,241093.03,1414.0,79.0,411.0,5991.45,2.0,tripinfo_wuqu_taxi11 routing_wuqu_taxi11,taxi,1.01,
wuqu_taxi12,260.0,778098717#0_0,5.1,0.0,260.0,23977.0,544267905#1_0,20.94,2.49,23717.0,241092.23,1467.0,78.0,498.0,6712.63,2.0,tripinfo_wuqu_taxi12 routing_wuqu_taxi12,taxi,1.06,
wuqu_taxi13,263.0,778098717#0_0,5.1,0.0,263.0,24392.0,544267905#1_0,20.94,2.3,24129.0,241094.21,1404.0,77.0,407.0,6099.8,2.0,tripinfo_wuqu_taxi13 routing_wuqu_taxi13,taxi,0.99,
wuqu_taxi14,266.0,778098717#0_0,5.1,0.0,266.0,23688.0,544267905#1_0,20.94,1.93,23422.0,241093.36,1510.0,73.0,535.0,7429.37,2.0,tripinfo_wuqu_taxi14 routing_wuqu_taxi14,taxi,1.13,
wuqu_taxi2,230.0,778098717#0_0,5.1,0.0,230.0,23692.0,544267905#1_0,20.94,1.3,23462.0,241093.75,1492.0,84.0,499.0,6151.05,2.0,tripinfo_wuqu_taxi2 routing_wuqu_taxi2,taxi,1.04,
wuqu_taxi3,233.0,778098717#0_0,5.1,0.0,233.0,23771.0,544267905#1_0,20.94,1.98,23538.0,241094.5,1404.0,81.0,469.0,5670.66,2.0,tripinfo_wuqu_taxi3 routing_wuqu_taxi3,taxi,1.0,
wuqu_taxi4,236.0,778098717#0_0,5.1,0.0,236.0,23871.0,544267905#1_0,20.94,2.21,23635.0,241094.2,1288.0,79.0,418.0,5496.5,2.0,tripinfo_wuqu_taxi4 routing_wuqu_taxi4,taxi,0.98,
wuqu_taxi5,239.0,778098717#0_0,5.1,0.0,239.0,24232.0,544267905#1_0,20.94,2.58,23993.0,241094.11,1340.0,79.0,378.0,5476.03,2.0,tripinfo_wuqu_taxi5 routing_wuqu_taxi5,taxi,0.96,
wuqu_taxi6,242.0,778098717#0_0,5.1,0.0,242.0,24037.0,544267905#1_0,20.94,2.47,23795.0,241093.83,1351.0,88.0,368.0,5352.74,2.0,tripinfo_wuqu_taxi6 routing_wuqu_taxi6,taxi,0.96,
wuqu_taxi7,245.0,778098717#0_0,5.1,0.0,245.0,23685.0,544267905#1_0,20.94,1.81,23440.0,241093.31,1516.0,83.0,531.0,6963.36,2.0,tripinfo_wuqu_taxi7 routing_wuqu_taxi7,taxi,1.09,
wuqu_taxi8,248.0,778098717#0_0,5.1,0.0,248.0,24410.0,544267905#1_0,20.94,2.2,24162.0,241094.45,1302.0,74.0,311.0,5518.31,2.0,tripinfo_wuqu_taxi8 routing_wuqu_taxi8,taxi,0.95,
wuqu_taxi9,250.0,778098717#0_0,5.1,0.0,250.0,23686.0,544267905#1_0,20.94,1.91,23436.0,241094.26,1528.0,92.0,451.0,7144.74,2.0,tripinfo_wuqu_taxi9 routing_wuqu_taxi9,taxi,1.1,
xiahu_bus0,0.0,229540619#2_0,12.1,0.0,0.0,47573.0,977360507#0_0,1136.47,0.82,47573.0,561748.0,308.0,23.0,277.0,6804.6,1.0,tripinfo_xiahu_bus0 routing_xiahu_bus0,bus,1.0,
xiahu_bus1,5.0,229540619#2_0,12.1,0.0,5.0,47574.0,977360507#0_0,1136.47,0.97,47569.0,561747.65,619.0,24.0,551.0,6522.22,1.0,tripinfo_xiahu_bus1 routing_xiahu_bus1,bus,1.0,
xiahu_bus2,11.0,229540619#2_0,12.1,0.0,11.0,48482.0,977360507#0_0,1136.47,1.11,48471.0,561748.23,867.0,23.0,808.0,7167.35,1.0,tripinfo_xiahu_bus2 routing_xiahu_bus2,bus,1.0,
xiahu_bus3,17.0,229540619#2_0,12.1,0.0,17.0,48483.0,977360507#0_0,1136.47,1.06,48466.0,561747.9,865.0,20.0,829.0,7146.34,1.0,tripinfo_xiahu_bus3 routing_xiahu_bus3,bus,1.0,
xiahu_bus4,23.0,229540619#2_0,12.1,0.0,23.0,48487.0,977360507#0_0,1136.47,0.66,48464.0,561747.8,950.0,27.0,634.0,7332.43,1.0,tripinfo_xiahu_bus4 routing_xiahu_bus4,bus,1.0,
xiahu_bus5,29.0,229540619#2_0,12.1,0.0,29.0,48512.0,977360507#0_0,1136.47,0.89,48483.0,561748.25,986.0,24.0,898.0,7092.06,1.0,tripinfo_xiahu_bus5 routing_xiahu_bus5,bus,1.0,
xiahu_bus6,35.0,229540619#2_0,12.1,0.0,35.0,48537.0,977360507#0_0,1136.47,0.75,48502.0,561748.19,937.0,27.0,671.0,7336.27,1.0,tripinfo_xiahu_bus6 routing_xiahu_bus6,bus,1.0,
xiahu_bus7,42.0,229540619#2_0,12.1,0.0,42.0,48538.0,977360507#0_0,1136.47,0.95,48496.0,561749.41,719.0,29.0,553.0,7448.46,1.0,tripinfo_xiahu_bus7 routing_xiahu_bus7,bus,1.0,
xiahu_bus8,48.0,229540619#2_0,12.1,0.0,48.0,49053.0,977360507#0_0,1136.47,1.16,49005.0,561748.41,779.0,27.0,608.0,7905.1,1.0,tripinfo_xiahu_bus8 routing_xiahu_bus8,bus,1.0,
xiahu_bus9,54.0,229540619#2_0,12.1,0.0,54.0,49054.0,977360507#0_0,1136.47,0.97,49000.0,561748.25,781.0,28.0,573.0,7934.04,1.0,tripinfo_xiahu_bus9 routing_xiahu_bus9,bus,1.0,
xiahu_motorcycle0,59.0,229540619#2_0,2.3,0.0,59.0,54923.0,977360507#0_0,1136.47,3.24,54864.0,561758.57,198.0,24.0,115.0,7375.98,1.0,tripinfo_xiahu_motorcycle0 routing_xiahu_motorcycle0,motorcycle,0.85,
xiahu_motorcycle1,61.0,229540619#2_0,2.3,0.0,61.0,47096.0,977360507#0_0,1136.47,5.38,47035.0,562168.24,206.0,27.0,124.0,12238.15,2.0,tripinfo_xiahu_motorcycle1 routing_xiahu_motorcycle1,motorcycle,1.17,
xiahu_motorcycle2,66.0,229540619#2_0,2.3,0.0,66.0,48939.0,977360507#0_0,1136.47,4.01,48873.0,562169.06,171.0,25.0,165.0,8849.85,2.0,tripinfo_xiahu_motorcycle2 routing_xiahu_motorcycle2,motorcycle,1.02,
xiahu_motorcycle3,68.0,229540619#2_0,2.3,0.0,68.0,47582.0,977360507#0_0,1136.47,3.09,47514.0,562169.06,222.0,28.0,127.0,10404.32,2.0,tripinfo_xiahu_motorcycle3 routing_xiahu_motorcycle3,motorcycle,1.1,
xiahu_motorcycle4,71.0,229540619#2_0,2.3,0.0,71.0,49472.0,977360507#0_0,1136.47,3.48,49401.0,562168.87,219.0,23.0,124.0,8879.32,2.0,tripinfo_xiahu_motorcycle4 routing_xiahu_motorcycle4,motorcycle,1.0,
xiahu_motorcycle5,73.0,229540619#2_0,2.3,0.0,73.0,49492.0,977360507#0_0,1136.47,4.24,49419.0,562169.85,203.0,25.0,122.0,8609.12,2.0,tripinfo_xiahu_motorcycle5 routing_xiahu_motorcycle5,motorcycle,1.0,
xiahu_motorcycle6,75.0,229540619#2_0,2.3,0.0,75.0,52333.0,977360507#0_0,1136.47,4.66,52258.0,561758.56,232.0,22.0,122.0,7082.61,1.0,tripinfo_xiahu_motorcycle6 routing_xiahu_motorcycle6,motorcycle,0.9,
xiahu_motorcycle7,78.0,229540619#2_0,2.3,0.0,78.0,47097.0,977360507#0_0,1136.47,4.97,47019.0,562168.02,250.0,29.0,157.0,11390.91,2.0,tripinfo_xiahu_motorcycle7 routing_xiahu_motorcycle7,motorcycle,1.14,
xiahu_motorcycle8,80.0,229540619#2_0,2.3,0.0,80.0,48930.0,977360507#0_0,1136.47,4.7,48850.0,562169.13,177.0,24.0,180.0,9077.49,2.0,tripinfo_xiahu_motorcycle8 routing_xiahu_motorcycle8,motorcycle,1.02,
xiahu_motorcycle9,83.0,229540619#2_0,2.3,0.0,83.0,49967.0,977360507#0_0,1136.47,4.58,49884.0,562169.6,206.0,23.0,130.0,7950.38,2.0,tripinfo_xiahu_motorcycle9 routing_xiahu_motorcycle9,motorcycle,0.97,
xiahu_private0,85.0,229540619#2_0,5.1,0.0,85.0,47578.0,977360507#0_0,1136.47,1.52,47493.0,562166.3,343.0,28.0,179.0,9492.98,2.0,tripinfo_xiahu_private0 routing_xiahu_private0,private,1.07,
xiahu_private1,89.0,229540619#2_0,5.1,0.0,89.0,47098.0,977360507#0_0,1136.47,2.16,47009.0,562166.54,335.0,24.0,303.0,10177.51,2.0,tripinfo_xiahu_private1 routing_xiahu_private1,private,1.11,
xiahu_private10,120.0,229540619#2_0,5.1,0.0,120.0,49419.0,977360507#0_0,1136.47,1.61,49299.0,562166.9,289.0,30.0,165.0,7663.93,2.0,tripinfo_xiahu_private10 routing_xiahu_private10,private,0.98,
xiahu_private11,123.0,229540619#2_0,5.1,0.0,123.0,49035.0,977360507#0_0,1136.47,2.52,48912.0,562093.72,274.0,33.0,225.0,9434.07,3.0,tripinfo_xiahu_private11 routing_xiahu_private11,private,1.03,
xiahu_private12,126.0,229540619#2_0,5.1,0.0,126.0,49043.0,977360507#0_0,1136.47,1.59,48917.0,562092.91,414.0,40.0,238.0,8883.01,3.0,tripinfo_xiahu_private12 routing_xiahu_private12,private,1.02,
xiahu_private13,129.0,229540619#2_0,5.1,0.0,129.0,48513.0,977360507#0_0,1136.47,1.77,48384.0,562093.3,346.0,24.0,344.0,10855.06,3.0,tripinfo_xiahu_private13 routing_xiahu_private13,private,1.09,
xiahu_private14,134.0,229540619#2_0,5.1,0.0,134.0,48527.0,977360507#0_0,1136.47,1.52,48393.0,562093.58,360.0,25.0,332.0,11217.23,3.0,tripinfo_xiahu_private14 routing_xiahu_private14,private,1.1,
xiahu_private15,143.0,229540619#2_0,5.1,0.0,143.0,49469.0,977360507#0_0,1136.47,1.85,49326.0,562165.88,194.0,22.0,157.0,6651.4,2.0,tripinfo_xiahu_private15 routing_xiahu_private15,private,0.95,
xiahu_private16,147.0,229540619#2_0,5.1,0.0,147.0,49451.0,977360507#0_0,1136.47,2.07,49304.0,562167.32,260.0,24.0,162.0,6897.42,2.0,tripinfo_xiahu_private16 routing_xiahu_private16,private,0.96,
xiahu_private17,150.0,229540619#2_0,5.1,0.0,150.0,51595.0,977360507#0_0,1136.47,2.56,51445.0,561755.48,215.0,23.0,212.0,4156.81,1.0,tripinfo_xiahu_private17 routing_xiahu_private17,private,0.86,
xiahu_private18,157.0,229540619#2_0,5.1,0.0,157.0,49058.0,977360507#0_0,1136.47,1.68,48901.0,562093.62,438.0,26.0,412.0,8555.44,3.0,tripinfo_xiahu_private18 routing_xiahu_private18,private,1.01,
xiahu_private19,161.0,229540619#2_0,5.1,0.0,161.0,49417.0,977360507#0_0,1136.47,2.46,49256.0,562093.37,381.0,28.0,295.0,8160.86,3.0,tripinfo_xiahu_private19 routing_xiahu_private19,private,0.99,
xiahu_private2,92.0,229540619#2_0,5.1,0.0,92.0,49055.0,977360507#0_0,1136.47,2.09,48963.0,562166.66,375.0,33.0,212.0,8058.45,2.0,tripinfo_xiahu_private2 routing_xiahu_private2,private,1.0,
xiahu_private20,166.0,229540619#2_0,5.1,0.0,166.0,48965.0,977360507#0_0,1136.47,2.22,48799.0,562093.81,505.0,30.0,438.0,11663.37,3.0,tripinfo_xiahu_private20 routing_xiahu_private20,private,1.1,
xiahu_private21,169.0,229540619#2_0,5.1,0.0,169.0,50080.0,977360507#0_0,1136.47,2.2,49911.0,562166.27,702.0,29.0,566.0,7879.93,2.0,tripinfo_xiahu_private21 routing_xiahu_private21,private,0.98,
xiahu_private22,172.0,229540619#2_0,5.1,0.0,172.0,50081.0,977360507#0_0,1136.47,1.78,49909.0,562166.51,635.0,29.0,546.0,7501.51,2.0,tripinfo_xiahu_private22 routing_xiahu_private22,private,0.97,
xiahu_private23,175.0,229540619#2_0,5.1,0.0,175.0,54959.0,977360507#0_0,1136.47,1.64,54784.0,561755.03,408.0,36.0,207.0,4155.94,1.0,tripinfo_xiahu_private23 routing_xiahu_private23,private,0.8,
xiahu_private24,178.0,229540619#2_0,5.1,0.0,178.0,50082.0,977360507#0_0,1136.47,1.78,49904.0,562093.0,734.0,29.0,604.0,8817.14,3.0,tripinfo_xiahu_private24 routing_xiahu_private24,private,1.0,
xiahu_private25,181.0,229540619#2_0,5.1,0.0,181.0,47105.0,977360507#0_0,1136.47,1.5,46924.0,563145.94,210.0,22.0,188.0,8809.11,4.0,tripinfo_xiahu_private25 routing_xiahu_private25,private,1.07,
xiahu_private26,185.0,229540619#2_0,5.1,0.0,185.0,46701.0,977360507#0_0,1136.47,2.32,46516.0,563145.27,345.0,25.0,255.0,10218.62,4.0,tripinfo_xiahu_private26 routing_xiahu_private26,private,1.13,
xiahu_private27,188.0,229540619#2_0,5.1,0.0,188.0,47100.0,977360507#0_0,1136.47,1.7,46912.0,563146.31,748.0,26.0,619.0,9677.22,4.0,tripinfo_xiahu_private27 routing_xiahu_private27,private,1.11,
xiahu_private28,195.0,229540619#2_0,5.1,0.0,195.0,50126.0,977360507#0_0,1136.47,1.9,49931.0,563146.81,307.0,31.0,187.0,5831.01,3.0,tripinfo_xiahu_private28 routing_xiahu_private28,private,0.92,
xiahu_private29,199.0,229540619#2_0,5.1,0.0,199.0,49056.0,977360507#0_0,1136.47,2.01,48857.0,563145.91,553.0,27.0,509.0,9087.67,4.0,tripinfo_xiahu_private29 routing_xiahu_private29,private,1.03,
xiahu_private3,97.0,229540619#2_0,5.1,0.0,97.0,47530.0,977360507#0_0,1136.47,1.41,47433.0,562165.84,375.0,28.0,272.0,10916.4,2.0,tripinfo_xiahu_private3 routing_xiahu_private3,private,1.12,
xiahu_private30,202.0,229540619#2_0,5.1,0.0,202.0,50083.0,977360507#0_0,1136.47,2.31,49881.0,563146.4,520.0,37.0,413.0,6372.38,3.0,tripinfo_xiahu_private30 routing_xiahu_private30,private,0.94,
xiahu_private31,206.0,229540619#2_0,5.1,0.0,206.0,47685.0,977360507#0_0,1136.47,2.45,47479.0,563145.36,504.0,24.0,474.0,8488.64,4.0,tripinfo_xiahu_private31 routing_xiahu_private31,private,1.05,
xiahu_private32,210.0,229540619#2_0,5.1,0.0,210.0,50738.0,977360507#0_0,1136.47,1.8,50528.0,563146.44,820.0,31.0,708.0,7869.71,3.0,tripinfo_xiahu_private32 routing_xiahu_private32,private,0.97,
xiahu_private33,213.0,229540619#2_0,5.1,0.0,213.0,49062.0,977360507#0_0,1136.47,1.41,48849.0,563146.05,343.0,25.0,233.0,8353.66,4.0,tripinfo_xiahu_private33 routing_xiahu_private33,private,1.01,
xiahu_private34,216.0,229540619#2_0,5.1,0.0,216.0,50084.0,977360507#0_0,1136.47,2.2,49868.0,563146.48,984.0,32.0,864.0,8658.59,4.0,tripinfo_xiahu_private34 routing_xiahu_private34,private,1.01,
xiahu_private35,220.0,229540619#2_0,5.1,0.0,220.0,51483.0,977360507#0_0,1136.47,1.79,51263.0,563218.94,436.0,27.0,312.0,4789.07,3.0,tripinfo_xiahu_private35 routing_xiahu_private35,private,0.88,
xiahu_private36,224.0,229540619#2_0,5.1,0.0,224.0,49925.0,977360507#0_0,1136.47,2.58,49701.0,563145.41,1163.0,33.0,962.0,10202.01,4.0,tripinfo_xiahu_private36 routing_xiahu_private36,private,1.05,
xiahu_private37,228.0,229540619#2_0,5.1,0.0,228.0,49974.0,977360507#0_0,1136.47,1.56,49746.0,563146.36,1118.0,34.0,951.0,10033.2,4.0,tripinfo_xiahu_private37 routing_xiahu_private37,private,1.05,
xiahu_private38,231.0,229540619#2_0,5.1,0.0,231.0,50745.0,977360507#0_0,1136.47,2.01,50514.0,563146.77,803.0,33.0,681.0,7796.47,3.0,tripinfo_xiahu_private38 routing_xiahu_private38,private,0.97,
xiahu_private39,237.0,229540619#2_0,5.1,0.0,237.0,47683.0,977360507#0_0,1136.47,1.78,47446.0,563145.67,524.0,30.0,436.0,13974.08,4.0,tripinfo_xiahu_private39 routing_xiahu_private39,private,1.23,
xiahu_private4,100.0,229540619#2_0,5.1,0.0,100.0,47026.0,977360507#0_0,1136.47,2.4,46926.0,562166.48,346.0,23.0,333.0,12437.45,2.0,tripinfo_xiahu_private4 routing_xiahu_private4,private,1.19,
xiahu_private40,241.0,229540619#2_0,5.1,0.0,241.0,43797.0,977360507#0_0,1136.47,2.58,43556.0,563359.92,269.0,22.0,210.0,12598.83,5.0,tripinfo_xiahu_private40 routing_xiahu_private40,private,1.32,
xiahu_private41,244.0,229540619#2_0,5.1,0.0,244.0,54026.0,977360507#0_0,1136.47,1.71,53782.0,561682.89,382.0,28.0,232.0,4907.75,3.0,tripinfo_xiahu_private41 routing_xiahu_private41,private,0.83,
xiahu_private42,249.0,229540619#2_0,5.1,0.0,249.0,46861.0,977360507#0_0,1136.47,2.22,46612.0,564411.96,706.0,26.0,692.0,7311.74,5.0,tripinfo_xiahu_private42 routing_xiahu_private42,private,1.05,
xiahu_private43,252.0,229540619#2_0,5.1,0.0,252.0,46909.0,977360507#0_0,1136.47,2.45,46657.0,564411.37,686.0,21.0,679.0,7180.55,5.0,tripinfo_xiahu_private43 routing_xiahu_private43,private,1.05,
xiahu_private44,256.0,229540619#2_0,5.1,0.0,256.0,57339.0,977360507#0_0,1136.47,2.36,57083.0,561754.9,211.0,22.0,157.0,3936.59,1.0,tripinfo_xiahu_private44 routing_xiahu_private44,private,0.76,
xiahu_private45,259.0,229540619#2_0,5.1,0.0,259.0,46857.0,977360507#0_0,1136.47,1.8,46598.0,564411.62,686.0,21.0,700.0,7672.65,5.0,tripinfo_xiahu_private45 routing_xiahu_private45,private,1.06,
xiahu_private46,263.0,229540619#2_0,5.1,0.0,263.0,52282.0,977360507#0_0,1136.47,2.47,52019.0,562093.87,519.0,32.0,315.0,5764.96,4.0,tripinfo_xiahu_private46 routing_xiahu_private46,private,0.88,
xiahu_private47,266.0,229540619#2_0,5.1,0.0,266.0,48542.0,977360507#0_0,1136.47,1.95,48276.0,564411.67,592.0,36.0,508.0,8636.87,5.0,tripinfo_xiahu_private47 routing_xiahu_private47,private,1.04,
xiahu_private48,274.0,229540619#2_0,5.1,0.0,274.0,48540.0,977360507#0_0,1136.47,1.64,48266.0,563358.56,866.0,27.0,799.0,12689.03,5.0,tripinfo_xiahu_private48 routing_xiahu_private48,private,1.17,
xiahu_private49,277.0,229540619#2_0,5.1,0.0,277.0,52152.0,977360507#0_0,1136.47,2.2,51875.0,562093.78,570.0,35.0,369.0,7844.38,4.0,tripinfo_xiahu_private49 routing_xiahu_private49,private,0.93,
xiahu_private5,103.0,229540619#2_0,5.1,0.0,103.0,47521.0,977360507#0_0,1136.47,1.54,47418.0,562165.87,636.0,27.0,516.0,11327.57,2.0,tripinfo_xiahu_private5 routing_xiahu_private5,private,1.14,
xiahu_private6,108.0,229540619#2_0,5.1,0.0,108.0,49426.0,977360507#0_0,1136.47,2.09,49318.0,562166.42,347.0,31.0,213.0,7858.79,2.0,tripinfo_xiahu_private6 routing_xiahu_private6,private,0.98,
xiahu_private7,111.0,229540619#2_0,5.1,0.0,111.0,47682.0,977360507#0_0,1136.47,1.35,47571.0,562166.42,496.0,33.0,372.0,10977.86,2.0,tripinfo_xiahu_private7 routing_xiahu_private7,private,1.12,
xiahu_private8,114.0,229540619#2_0,5.1,0.0,114.0,47099.0,977360507#0_0,1136.47,1.79,46985.0,562166.88,277.0,23.0,298.0,14502.69,2.0,tripinfo_xiahu_private8 routing_xiahu_private8,private,1.26,
xiahu_private9,117.0,229540619#2_0,5.1,0.0,117.0,48539.0,977360507#0_0,1136.47,2.52,48422.0,562166.09,279.0,29.0,231.0,10143.81,2.0,tripinfo_xiahu_private9 routing_xiahu_private9,private,1.07,
xiahu_taxi0,280.0,229540619#2_0,5.1,0.0,280.0,52243.0,977360507#0_0,1136.47,1.94,51963.0,562094.05,566.0,33.0,370.0,7146.95,4.0,tripinfo_xiahu_taxi0 routing_xiahu_taxi0,taxi,0.91,
xiahu_taxi1,284.0,229540619#2_0,5.1,0.0,284.0,51987.0,977360507#0_0,1136.47,2.3,51703.0,562093.38,717.0,38.0,495.0,8814.94,4.0,tripinfo_xiahu_taxi1 routing_xiahu_taxi1,taxi,0.96,
xiahu_taxi10,325.0,229540619#2_0,5.1,0.0,325.0,50810.0,977360507#0_0,1136.47,2.1,50485.0,562948.91,1218.0,30.0,1047.0,8345.37,5.0,tripinfo_xiahu_taxi10 routing_xiahu_taxi10,taxi,0.99,
xiahu_taxi11,331.0,229540619#2_0,5.1,0.0,331.0,48570.0,977360507#0_0,1136.47,1.64,48239.0,562948.31,715.0,25.0,661.0,8045.84,6.0,tripinfo_xiahu_taxi11 routing_xiahu_taxi11,taxi,1.03,
xiahu_taxi12,336.0,229540619#2_0,5.1,0.0,336.0,51237.0,977360507#0_0,1136.47,2.51,50901.0,562948.5,1053.0,30.0,818.0,7281.87,5.0,tripinfo_xiahu_taxi12 routing_xiahu_taxi12,taxi,0.95,
xiahu_taxi13,341.0,229540619#2_0,5.1,0.0,341.0,51201.0,977360507#0_0,1136.47,1.53,50860.0,562947.74,1189.0,32.0,941.0,8268.69,5.0,tripinfo_xiahu_taxi13 routing_xiahu_taxi13,taxi,0.97,
xiahu_taxi14,344.0,229540619#2_0,5.1,0.0,344.0,51179.0,977360507#0_0,1136.47,2.34,50835.0,562947.1,1455.0,33.0,1105.0,8380.18,5.0,tripinfo_xiahu_taxi14 routing_xiahu_taxi14,taxi,0.98,
xiahu_taxi2,290.0,229540619#2_0,5.1,0.0,290.0,51207.0,977360507#0_0,1136.47,2.18,50917.0,563359.42,1070.0,42.0,722.0,8514.86,4.0,tripinfo_xiahu_taxi2 routing_xiahu_taxi2,taxi,0.97,
xiahu_taxi3,293.0,229540619#2_0,5.1,0.0,293.0,48546.0,977360507#0_0,1136.47,2.55,48253.0,564411.3,888.0,34.0,786.0,8569.9,5.0,tripinfo_xiahu_taxi3 routing_xiahu_taxi3,taxi,1.05,
xiahu_taxi4,296.0,229540619#2_0,5.1,0.0,296.0,48685.0,977360507#0_0,1136.47,2.3,48389.0,564413.43,530.0,27.0,453.0,6651.16,4.0,tripinfo_xiahu_taxi4 routing_xiahu_taxi4,taxi,0.99,
xiahu_taxi5,303.0,229540619#2_0,5.1,0.0,303.0,49410.0,977360507#0_0,1136.47,1.59,49107.0,562948.7,711.0,25.0,675.0,7564.2,6.0,tripinfo_xiahu_taxi5 routing_xiahu_taxi5,taxi,0.99,
xiahu_taxi6,311.0,229540619#2_0,5.1,0.0,311.0,51216.0,977360507#0_0,1136.47,2.35,50905.0,562948.17,1058.0,31.0,860.0,7503.33,5.0,tripinfo_xiahu_taxi6 routing_xiahu_taxi6,taxi,0.95,
xiahu_taxi7,314.0,229540619#2_0,5.1,0.0,314.0,51228.0,977360507#0_0,1136.47,2.15,50914.0,562948.93,1072.0,30.0,806.0,7093.59,5.0,tripinfo_xiahu_taxi7 routing_xiahu_taxi7,taxi,0.94,
xiahu_taxi8,317.0,229540619#2_0,5.1,0.0,317.0,48541.0,977360507#0_0,1136.47,2.23,48224.0,562946.98,1017.0,25.0,977.0,8973.2,6.0,tripinfo_xiahu_taxi8 routing_xiahu_taxi8,taxi,1.06,
xiahu_taxi9,322.0,229540619#2_0,5.1,0.0,322.0,50815.0,977360507#0_0,1136.47,1.61,50493.0,562949.09,1315.0,26.0,1154.0,8158.77,5.0,tripinfo_xiahu_taxi9 routing_xiahu_taxi9,taxi,0.99,
xiaxi_bus0,0.0,-1163559853#0_0,12.1,0.0,0.0,27707.0,977360507#0_0,1136.47,0.65,27707.0,323293.84,633.0,31.0,274.0,4133.7,1.0,tripinfo_xiaxi_bus0 routing_xiaxi_bus0,bus,1.0,
xiaxi_bus1,6.0,-1163559853#0_0,12.1,0.0,6.0,27842.0,977360507#0_0,1136.47,0.85,27836.0,323293.42,702.0,40.0,369.0,4165.64,1.0,tripinfo_xiaxi_bus1 routing_xiaxi_bus1,bus,1.0,
